0.0                  	-0.100567375         	-0.6295533035099101 
0.1                  	-0.164090080350991   	-0.5499641800557666 
0.2                  	-0.2196538733565677  	-0.44721905436052484
0.30000000000000004  	-0.2649431537926202  	-0.4938133069278947 
0.4                  	-0.31489185948540965 	-0.2682377555074468 
0.5                  	-0.3422830100361543  	-0.3385760733308709 
0.6000000000000001   	-0.37670799236924135 	-0.17095623467930365
0.7000000000000001   	-0.3943709908371717  	-0.07654233476839128
0.8                  	-0.4025925993140108  	-0.019772760220061567
0.9                  	-0.40513725033601694 	-0.13905722689468597
1.0                  	-0.4196103480254855  	-0.1704638196331663 
1.1                  	-0.43722410498880215 	-0.17576722392906058
