0.0                  	0.10996288000000001  	-0.20706890497821326
0.1                  	0.08916624870393886  	-0.05423721077365748
0.2                  	0.08370209722591389  	-1.0432440670349006 
0.30000000000000004  	-0.020682216061721437 	0.3098368981919448  
0.4                  	0.009734098757473048 	0.8428574311283062  
0.5                  	0.09345246687030369  	0.08413060564210395 
0.6000000000000001   	0.10182840743451409  	-0.4341053755939571 
0.7000000000000001   	0.05837150642233226  	0.18643560897491296 
0.8                  	0.07698153731982356  	-0.6282564059182797 
0.9                  	0.014083136727995582 	0.4215759027486373  
1.0                  	0.05567335200285932  	-0.6421535041887539 
1.1                  	-0.008575528416016078 	1.6862541655236933  
1.2000000000000002   	0.15948251313635325  	-0.8478432422995215 
1.3                  	0.0747747539064011   	1.792040656799177   
